ano,mes,data,plataforma,perfil,categoria,tipo_conteudo,seguidores,curtidas,comentarios,compartilhamentos,visualizacoes,alcance,taxa_engajamento,horario_publicacao
2022,5,2022-05-01,LinkedIn,GamesBR,Entretenimento,Vídeo,970395,44802,479,2123,391514,2355523,4.07,08:00
2022,5,2022-05-01,Instagram,GamesBR,Tecnologia,Live,869887,16661,3230,8535,39485,1783208,2.18,21:00
2022,5,2022-05-01,LinkedIn,ModaHoje,Tecnologia,Carrossel,413641,3187,4609,2179,1066611,1038786,9.33,18:00
2022,5,2022-05-01,TikTok,GamesBR,Educação,Vídeo,510493,75818,239,3114,1952769,2489383,1.52,08:00
2022,5,2022-05-01,X,EducaOnline,Games,Imagem,785864,8530,1690,6498,1482175,1183739,8.06,21:00
2022,5,2022-05-01,Facebook,GamesBR,Tecnologia,Stories,997493,3465,987,3045,1366851,1077087,4.87,18:00
2022,5,2022-05-01,YouTube,ModaHoje,Entretenimento,Carrossel,243536,57616,1625,2424,236034,357091,3.96,21:00
2022,6,2022-06-01,Instagram,ModaHoje,Games,Stories,470402,49359,238,9065,56421,1848677,6.03,12:00
2022,6,2022-06-01,LinkedIn,EducaOnline,Entretenimento,Imagem,854756,69064,2584,6563,1420035,694158,6.28,08:00
2022,6,2022-06-01,TikTok,TechBrasil,Games,Carrossel,96395,77666,1829,3393,1637555,569214,1.0,21:00
2022,6,2022-06-01,X,EducaOnline,Educação,Imagem,384163,46173,2036,2069,1882580,303097,4.4,08:00
2022,6,2022-06-01,Facebook,ModaHoje,Entretenimento,Carrossel,91964,42301,3819,4379,66907,849845,6.0,21:00
2022,6,2022-06-01,TikTok,ModaHoje,Educação,Stories,988737,6929,3165,4106,14693,1773057,3.5,12:00
2022,6,2022-06-01,LinkedIn,GamesBR,Entretenimento,Stories,68922,50291,3314,2478,994121,1332568,1.66,21:00
2022,6,2022-06-01,TikTok,ModaHoje,Games,Live,478763,34271,65,3494,319061,602866,8.97,21:00
2022,6,2022-06-01,LinkedIn,GamesBR,Games,Live,591881,33637,642,9434,1447073,391638,9.63,21:00
2022,6,2022-06-01,LinkedIn,ModaHoje,Tecnologia,Imagem,328523,13180,3680,8146,1300277,1461327,2.35,08:00
2022,6,2022-06-01,Instagram,GamesBR,Games,Stories,192930,56324,4063,2349,844022,870229,5.16,08:00
2022,6,2022-06-01,LinkedIn,GamesBR,Educação,Imagem,763317,62636,969,5863,355998,2255939,7.26,08:00
2022,6,2022-06-01,YouTube,TechBrasil,Games,Carrossel,284806,43794,1137,9399,859040,114850,3.54,21:00
2022,6,2022-06-01,TikTok,ModaHoje,Games,Vídeo,904777,990,1989,9446,1010174,197464,10.54,12:00
2022,6,2022-06-01,Instagram,EducaOnline,Tecnologia,Imagem,68015,38173,171,3907,626237,1935322,8.67,21:00
2022,6,2022-06-01,X,ModaHoje,Tecnologia,Vídeo,18151,49269,4026,1908,325712,1722501,1.65,21:00
2022,6,2022-06-01,Facebook,ModaHoje,Entretenimento,Live,508034,10969,2467,882,959746,1251792,4.37,12:00
2022,6,2022-06-01,Facebook,GamesBR,Tecnologia,Carrossel,932697,19638,1472,2642,1419233,726506,2.83,21:00
2022,6,2022-06-01,Instagram,ModaHoje,Entretenimento,Imagem,138303,34296,28,4076,243474,485150,7.21,08:00
2022,6,2022-06-01,Facebook,EducaOnline,Tecnologia,Carrossel,923841,71582,4208,4240,381020,2136548,6.42,21:00
2022,6,2022-06-01,Instagram,GamesBR,Educação,Live,596842,18438,1362,1909,1726539,314580,2.07,18:00
2022,6,2022-06-01,Facebook,ModaHoje,Entretenimento,Imagem,205941,73086,602,3868,541649,1472730,11.09,18:00
2022,6,2022-06-01,LinkedIn,EducaOnline,Educação,Imagem,445988,52106,4655,254,1123367,2134465,9.47,18:00
2022,6,2022-06-01,Facebook,EducaOnline,Games,Stories,327686,64371,4737,595,1822004,187985,8.54,18:00
2022,6,2022-06-01,Facebook,GamesBR,Entretenimento,Stories,371804,4826,1812,622,140861,1205822,6.28,08:00
2022,6,2022-06-01,TikTok,EducaOnline,Entretenimento,Stories,730275,31211,1323,6478,1948502,1727727,8.79,21:00
2022,6,2022-06-01,LinkedIn,TechBrasil,Educação,Vídeo,324901,74923,4801,4971,247376,565659,2.42,12:00
2022,6,2022-06-01,X,TechBrasil,Tecnologia,Imagem,728282,22446,2727,3954,1635258,1769861,9.17,12:00
2022,6,2022-06-01,YouTube,EducaOnline,Entretenimento,Carrossel,793548,45537,3856,9225,1182868,1717531,2.72,18:00
2022,6,2022-06-01,LinkedIn,TechBrasil,Tecnologia,Stories,793920,34273,4297,7729,32782,197011,4.0,12:00
2022,6,2022-06-01,X,GamesBR,Games,Live,341150,77943,691,8810,73891,2285810,8.95,08:00
2022,6,2022-06-01,X,ModaHoje,Games,Vídeo,8994,20888,3704,1754,580741,436437,5.93,08:00
2022,6,2022-06-01,X,GamesBR,Tecnologia,Carrossel,432593,5888,1191,6947,884671,116212,9.96,18:00
2022,6,2022-06-01,LinkedIn,TechBrasil,Games,Vídeo,975957,34704,527,2394,630842,754210,3.49,08:00
2022,6,2022-06-01,TikTok,EducaOnline,Educação,Live,162624,14237,3028,4086,788256,1059398,4.16,21:00
2022,6,2022-06-01,Facebook,GamesBR,Tecnologia,Vídeo,414700,72245,312,1650,422769,332292,8.66,21:00
2022,6,2022-06-01,LinkedIn,GamesBR,Entretenimento,Live,244208,50582,1146,3830,1830264,1664802,9.24,08:00
2022,7,2022-07-01,Instagram,GamesBR,Educação,Stories,86196,62820,4183,5486,70311,249285,3.4,12:00
2022,7,2022-07-01,X,GamesBR,Educação,Imagem,204091,43201,1101,713,1248267,62043,6.27,12:00
2022,7,2022-07-01,Instagram,GamesBR,Educação,Imagem,239369,33816,3572,3225,648343,897439,5.08,18:00
2022,7,2022-07-01,Facebook,EducaOnline,Games,Stories,807728,36376,2433,1206,758152,1178677,5.2,12:00
2022,7,2022-07-01,LinkedIn,GamesBR,Games,Stories,882669,27452,1438,8727,778018,1815299,5.72,12:00
2022,7,2022-07-01,Instagram,GamesBR,Tecnologia,Stories,129696,79901,3825,3054,1762819,1109147,1.03,12:00
2022,7,2022-07-01,TikTok,EducaOnline,Educação,Live,113051,46786,4496,6490,489909,196159,5.41,12:00
2022,7,2022-07-01,TikTok,TechBrasil,Educação,Carrossel,40095,1449,2335,1347,891480,1222054,11.7,18:00
2022,7,2022-07-01,X,TechBrasil,Educação,Stories,446254,50879,936,2038,412505,271571,2.58,21:00
2022,7,2022-07-01,Instagram,ModaHoje,Games,Live,627820,58566,196,7626,240469,10829,8.24,08:00
2022,7,2022-07-01,X,EducaOnline,Educação,Live,731603,25192,2301,1800,152084,2017456,2.01,21:00
2022,7,2022-07-01,X,EducaOnline,Entretenimento,Imagem,365581,11570,1082,3267,1350611,1614746,5.22,18:00
2022,7,2022-07-01,TikTok,ModaHoje,Entretenimento,Vídeo,288104,15702,4291,8397,1130415,2062582,8.25,21:00
2022,7,2022-07-01,TikTok,ModaHoje,Games,Live,766018,62213,1077,9535,1321482,1769271,5.53,21:00
2022,7,2022-07-01,YouTube,EducaOnline,Tecnologia,Carrossel,539858,41687,947,8058,1543865,1446579,7.44,18:00
2022,7,2022-07-01,YouTube,ModaHoje,Games,Vídeo,473264,39608,3210,5734,1762328,1801060,8.74,12:00
2022,7,2022-07-01,LinkedIn,TechBrasil,Games,Vídeo,214615,10981,966,7686,1339356,1740980,9.32,21:00
2022,7,2022-07-01,TikTok,EducaOnline,Games,Carrossel,167872,14154,2605,4090,1621527,1094827,7.58,08:00
2022,7,2022-07-01,YouTube,EducaOnline,Tecnologia,Vídeo,237442,20886,283,6701,888888,818768,6.0,12:00
2022,7,2022-07-01,Instagram,ModaHoje,Tecnologia,Stories,410974,11825,1792,5630,1016986,2110690,5.91,08:00
2022,7,2022-07-01,YouTube,GamesBR,Educação,Live,448967,19215,3224,5253,1991471,2039481,7.63,18:00
2022,7,2022-07-01,Facebook,ModaHoje,Games,Vídeo,512443,4635,1566,7446,172320,2267505,11.4,21:00
2022,7,2022-07-01,Facebook,TechBrasil,Tecnologia,Imagem,112635,39704,2418,3663,1093493,863292,5.16,08:00
2022,7,2022-07-01,YouTube,ModaHoje,Entretenimento,Live,646229,71285,4386,6559,1698027,1525612,5.11,08:00
2022,7,2022-07-01,YouTube,TechBrasil,Entretenimento,Stories,479194,42992,1578,2964,1953308,1960227,2.81,18:00
2022,7,2022-07-01,LinkedIn,GamesBR,Tecnologia,Carrossel,172824,47750,1927,3949,7721,926516,6.97,12:00
2022,7,2022-07-01,LinkedIn,TechBrasil,Tecnologia,Carrossel,540151,79780,1352,6614,1871147,952127,3.23,18:00
2022,7,2022-07-01,Instagram,GamesBR,Entretenimento,Carrossel,513466,20727,4560,6251,1709844,2111889,4.63,21:00
2022,7,2022-07-01,Instagram,TechBrasil,Educação,Stories,196865,54063,574,7520,287692,760977,6.43,21:00
2022,7,2022-07-01,X,ModaHoje,Entretenimento,Vídeo,539671,54924,2784,562,347146,853951,7.23,12:00
2022,7,2022-07-01,YouTube,ModaHoje,Tecnologia,Imagem,467258,58634,3090,2186,1456017,2046698,3.44,12:00
2022,7,2022-07-01,YouTube,EducaOnline,Entretenimento,Live,838128,55226,2152,8721,1018972,1564024,7.0,21:00
2022,7,2022-07-01,Facebook,GamesBR,Tecnologia,Vídeo,986394,69287,733,795,611096,1559136,8.24,08:00
2022,7,2022-07-01,Facebook,TechBrasil,Educação,Stories,777322,43082,612,8221,1133148,2295736,2.9,21:00
2022,7,2022-07-01,Facebook,ModaHoje,Entretenimento,Carrossel,71536,63820,3461,1293,1698405,1728041,4.57,21:00
2022,7,2022-07-01,Instagram,GamesBR,Tecnologia,Carrossel,99972,11606,1383,409,459396,622171,4.15,08:00
2022,7,2022-07-01,TikTok,TechBrasil,Tecnologia,Stories,556173,71815,932,4912,501260,1597227,1.0,08:00
2022,8,2022-08-01,TikTok,ModaHoje,Educação,Stories,508140,60758,2864,2238,1731272,758705,8.86,08:00
2022,8,2022-08-01,Instagram,TechBrasil,Educação,Live,102319,4448,1391,8058,248723,959072,7.26,18:00
2022,8,2022-08-01,TikTok,GamesBR,Entretenimento,Imagem,750715,9143,1974,9054,338569,2415092,8.56,18:00
2022,8,2022-08-01,TikTok,GamesBR,Tecnologia,Stories,625043,56590,1899,9805,135637,390292,11.21,12:00
2022,8,2022-08-01,Facebook,GamesBR,Educação,Live,993563,55948,1053,9715,1731356,312548,1.33,18:00
2022,8,2022-08-01,Instagram,EducaOnline,Entretenimento,Imagem,786187,12416,2035,6134,768720,2009717,6.85,18:00
2022,8,2022-08-01,LinkedIn,ModaHoje,Tecnologia,Stories,811773,14059,3221,6889,1352948,223577,10.84,08:00
2022,8,2022-08-01,X,GamesBR,Entretenimento,Imagem,975446,51744,1739,8507,1427686,1346793,8.99,21:00
2022,8,2022-08-01,LinkedIn,EducaOnline,Games,Vídeo,489565,29558,4118,7262,174774,1100706,4.36,08:00
2022,8,2022-08-01,Instagram,GamesBR,Entretenimento,Carrossel,810128,17496,3745,9176,1867550,1352846,5.21,21:00
2022,8,2022-08-01,YouTube,TechBrasil,Games,Stories,53595,67224,4217,3307,545157,1717902,11.9,18:00
2022,8,2022-08-01,TikTok,TechBrasil,Tecnologia,Imagem,799616,23756,2225,7666,800645,655138,8.6,21:00
2022,8,2022-08-01,TikTok,GamesBR,Educação,Vídeo,620787,4483,279,8757,716425,1225459,4.97,18:00
2022,8,2022-08-01,YouTube,TechBrasil,Tecnologia,Imagem,922640,72499,4128,3388,1909059,286605,11.71,08:00
2022,8,2022-08-01,YouTube,EducaOnline,Tecnologia,Carrossel,60440,17735,1331,8355,243648,1725531,6.82,18:00
2022,8,2022-08-01,YouTube,TechBrasil,Games,Carrossel,674096,8028,4703,9127,1608034,661793,0.61,18:00
2022,8,2022-08-01,LinkedIn,ModaHoje,Entretenimento,Imagem,943372,60599,3655,1500,809935,2490199,5.35,12:00
2022,8,2022-08-01,Facebook,TechBrasil,Entretenimento,Live,363325,27974,3441,7537,558223,641635,7.11,21:00
2022,8,2022-08-01,YouTube,TechBrasil,Entretenimento,Carrossel,332856,28839,3558,6698,11039,1603107,8.66,08:00
2022,8,2022-08-01,Instagram,EducaOnline,Educação,Vídeo,366099,11271,1936,9973,343847,1350923,5.13,21:00
2022,8,2022-08-01,TikTok,TechBrasil,Educação,Live,558770,46651,4930,4215,45211,884257,2.18,21:00
2022,8,2022-08-01,X,TechBrasil,Entretenimento,Stories,332259,68250,878,1333,410500,2159155,3.68,18:00
2022,8,2022-08-01,X,TechBrasil,Games,Imagem,728631,11161,2449,8008,1981122,1677454,0.61,18:00
2022,8,2022-08-01,Instagram,TechBrasil,Educação,Carrossel,629457,36265,1865,583,1292591,1804351,0.99,18:00
2022,8,2022-08-01,YouTube,EducaOnline,Tecnologia,Carrossel,406531,9211,1342,2013,491010,869336,1.29,08:00
2022,8,2022-08-01,YouTube,ModaHoje,Games,Imagem,408245,28908,1991,3280,580469,270064,5.98,21:00
2022,8,2022-08-01,TikTok,GamesBR,Tecnologia,Carrossel,717386,76314,1539,3254,1648420,1703676,11.42,08:00
2022,8,2022-08-01,TikTok,GamesBR,Games,Stories,225082,38092,3342,7339,402557,2104873,2.24,08:00
2022,8,2022-08-01,LinkedIn,ModaHoje,Games,Vídeo,974161,35671,2427,5445,970638,619389,11.54,08:00
2022,8,2022-08-01,Instagram,GamesBR,Tecnologia,Imagem,51289,39926,673,879,8661,2483122,11.16,12:00
2022,8,2022-08-01,Instagram,TechBrasil,Entretenimento,Carrossel,309625,50647,3038,1002,567586,1211402,2.86,21:00
2022,8,2022-08-01,X,GamesBR,Educação,Vídeo,191452,53636,143,2848,1933529,1882824,8.19,21:00
2022,8,2022-08-01,Instagram,EducaOnline,Entretenimento,Imagem,285739,19333,2492,2292,29770,1531455,2.14,18:00
2022,8,2022-08-01,TikTok,TechBrasil,Entretenimento,Live,108217,11401,269,4411,209147,1790565,7.17,21:00
2022,8,2022-08-01,TikTok,ModaHoje,Games,Imagem,179729,21959,1950,2452,599497,480283,10.25,18:00
2022,8,2022-08-01,X,EducaOnline,Educação,Imagem,165050,54620,114,3057,1557990,504071,2.28,18:00
2022,8,2022-08-01,Instagram,EducaOnline,Educação,Carrossel,968201,75624,1218,4139,510251,1979861,11.26,12:00
2022,9,2022-09-01,Instagram,GamesBR,Educação,Stories,373715,57115,394,6989,1528446,17834,1.95,18:00
2022,9,2022-09-01,LinkedIn,GamesBR,Games,Vídeo,29946,11284,978,9031,1459708,724045,3.47,12:00
2022,9,2022-09-01,X,GamesBR,Educação,Carrossel,295930,28620,2015,8843,973540,1504909,8.4,18:00
2022,9,2022-09-01,LinkedIn,GamesBR,Games,Carrossel,400584,708,4703,3207,410937,2333105,1.15,08:00
2022,9,2022-09-01,YouTube,GamesBR,Games,Carrossel,138660,15868,4209,7488,1524923,1605283,4.04,21:00
2022,9,2022-09-01,Facebook,EducaOnline,Educação,Vídeo,700992,41020,4738,6503,1171472,2233873,5.51,12:00
2022,9,2022-09-01,LinkedIn,TechBrasil,Games,Vídeo,198810,73775,2307,4434,229053,2230720,5.74,18:00
2022,9,2022-09-01,TikTok,GamesBR,Educação,Imagem,779706,16583,4585,2262,1884623,430592,10.41,21:00
2022,9,2022-09-01,TikTok,TechBrasil,Tecnologia,Vídeo,279859,37617,2279,8852,1929268,2483820,1.82,12:00
2022,9,2022-09-01,YouTube,GamesBR,Educação,Imagem,53262,23924,2883,1752,1771224,961413,10.42,12:00
2022,9,2022-09-01,LinkedIn,GamesBR,Tecnologia,Live,753942,19809,3330,5502,281432,80581,2.16,21:00
2022,9,2022-09-01,YouTube,EducaOnline,Educação,Carrossel,560466,61106,1681,7741,1006736,1377109,2.32,12:00
2022,9,2022-09-01,Facebook,ModaHoje,Games,Live,509077,62607,1161,6673,506420,1015851,4.6,21:00
2022,9,2022-09-01,TikTok,TechBrasil,Entretenimento,Imagem,685099,27265,4168,1872,1696502,1591417,11.99,21:00
2022,9,2022-09-01,X,ModaHoje,Games,Stories,668307,47517,2069,7015,1985775,1443828,3.61,08:00
2022,9,2022-09-01,TikTok,TechBrasil,Entretenimento,Imagem,686575,18732,3141,1040,73970,461892,2.0,12:00
2022,9,2022-09-01,X,ModaHoje,Games,Imagem,742001,21637,2526,4225,1739425,2441299,8.97,18:00
2022,9,2022-09-01,YouTube,GamesBR,Tecnologia,Imagem,60146,7445,241,2948,1560673,1533512,11.1,18:00
2022,9,2022-09-01,TikTok,GamesBR,Tecnologia,Vídeo,148568,25447,4213,422,576557,1345188,7.84,21:00
2022,9,2022-09-01,LinkedIn,EducaOnline,Educação,Imagem,44045,53111,963,3850,5171,1136069,9.32,21:00
2022,9,2022-09-01,YouTube,GamesBR,Games,Stories,567990,34352,3859,2143,1846378,1178131,8.6,08:00
2022,9,2022-09-01,TikTok,GamesBR,Games,Live,839197,31912,4105,3856,256540,1654009,6.06,08:00
2022,9,2022-09-01,X,GamesBR,Tecnologia,Stories,948571,42715,405,8713,585862,2210276,9.2,18:00
2022,9,2022-09-01,Facebook,GamesBR,Educação,Carrossel,568185,69680,1388,6263,308997,1109440,9.84,12:00
2022,9,2022-09-01,LinkedIn,GamesBR,Games,Vídeo,192275,50205,247,538,740473,2045506,3.77,21:00
2022,9,2022-09-01,X,EducaOnline,Entretenimento,Live,595757,63485,1236,9330,1674447,2007121,2.46,12:00
2022,9,2022-09-01,LinkedIn,EducaOnline,Educação,Stories,759256,61627,4143,7136,539206,2171298,0.91,21:00
2022,9,2022-09-01,LinkedIn,GamesBR,Educação,Stories,636426,23842,4194,8476,1837966,1366693,3.08,12:00
2022,9,2022-09-01,X,EducaOnline,Games,Carrossel,690479,67131,1360,6957,596508,1583666,8.48,08:00
2022,9,2022-09-01,Instagram,ModaHoje,Games,Vídeo,223315,63640,4781,4075,314861,876102,1.75,12:00
2022,9,2022-09-01,Instagram,GamesBR,Tecnologia,Live,251075,68206,2212,4833,1531991,1134401,10.15,21:00
2022,9,2022-09-01,TikTok,GamesBR,Tecnologia,Stories,171893,78053,3388,5762,1321194,1460076,3.66,08:00
2022,9,2022-09-01,X,TechBrasil,Educação,Vídeo,885021,30466,879,8202,1178758,1010638,7.82,21:00
2022,9,2022-09-01,LinkedIn,GamesBR,Tecnologia,Live,579203,7865,1085,200,33484,2274107,4.6,21:00
2022,9,2022-09-01,X,EducaOnline,Tecnologia,Live,274004,22876,3656,6618,813246,2009052,8.2,08:00
2022,9,2022-09-01,X,ModaHoje,Entretenimento,Carrossel,955363,68618,1002,7994,236810,925611,7.72,21:00
2022,9,2022-09-01,TikTok,GamesBR,Games,Vídeo,620684,31202,1595,7369,574323,2022608,2.96,21:00
2022,10,2022-10-01,Facebook,ModaHoje,Educação,Vídeo,307346,27855,4025,4100,1131416,611779,2.02,08:00
2022,10,2022-10-01,Facebook,GamesBR,Tecnologia,Live,944966,16319,3034,8729,887974,2236096,9.46,21:00
2022,10,2022-10-01,Facebook,GamesBR,Tecnologia,Live,527678,12191,3305,9566,500601,1074120,9.0,08:00
2022,10,2022-10-01,X,GamesBR,Tecnologia,Imagem,216842,48697,1151,4059,1279144,1513490,7.09,21:00
2022,10,2022-10-01,Instagram,ModaHoje,Entretenimento,Vídeo,40710,58205,1421,2445,599102,255545,10.82,18:00
2022,10,2022-10-01,Facebook,GamesBR,Tecnologia,Vídeo,878802,2431,2703,2837,341660,1585968,7.4,18:00
2022,10,2022-10-01,X,EducaOnline,Entretenimento,Imagem,42235,55075,3653,2093,941440,1923091,4.37,18:00
2022,10,2022-10-01,X,TechBrasil,Tecnologia,Live,531352,50624,1292,9880,1774099,1194610,9.3,18:00
2022,10,2022-10-01,TikTok,TechBrasil,Entretenimento,Carrossel,69461,24472,1233,657,1785242,2047668,8.48,12:00
2022,10,2022-10-01,YouTube,ModaHoje,Games,Carrossel,466948,75335,1215,4579,1331071,2334563,10.56,12:00
2022,10,2022-10-01,TikTok,EducaOnline,Games,Stories,991477,69289,2749,4432,94530,1450806,1.33,18:00
2022,10,2022-10-01,YouTube,ModaHoje,Educação,Imagem,825654,7053,30,4405,1626355,1755143,1.79,21:00
2022,10,2022-10-01,YouTube,TechBrasil,Games,Imagem,133157,38065,4496,8935,565990,1837131,4.28,12:00
2022,10,2022-10-01,TikTok,GamesBR,Games,Imagem,538647,15669,2640,4544,18639,248327,4.01,08:00
2022,10,2022-10-01,Facebook,ModaHoje,Games,Live,352930,3973,225,7820,1485886,2435562,3.22,18:00
2022,10,2022-10-01,LinkedIn,ModaHoje,Educação,Carrossel,537171,37114,4832,1136,1725593,1877028,7.68,12:00
2022,10,2022-10-01,Instagram,ModaHoje,Games,Live,315682,5172,4806,4085,1571422,924669,0.92,21:00
2022,10,2022-10-01,Facebook,GamesBR,Educação,Vídeo,150709,29775,4205,6775,1272830,2237845,10.17,21:00
2022,10,2022-10-01,YouTube,GamesBR,Games,Stories,381685,13334,2248,6087,1541517,249815,1.99,21:00
2022,10,2022-10-01,Instagram,GamesBR,Tecnologia,Live,379569,62924,2811,5628,1613356,922146,6.28,18:00
2022,10,2022-10-01,Facebook,GamesBR,Entretenimento,Live,199587,49679,4388,6857,1061403,1975847,5.97,08:00
2022,10,2022-10-01,Instagram,GamesBR,Tecnologia,Vídeo,892303,77495,560,2167,299177,253240,9.96,12:00
2022,10,2022-10-01,YouTube,EducaOnline,Tecnologia,Stories,377972,25709,104,7059,155515,1217211,9.83,21:00
2022,10,2022-10-01,X,GamesBR,Entretenimento,Vídeo,990846,62992,3167,7257,972207,1388027,9.7,12:00
2022,10,2022-10-01,Facebook,ModaHoje,Educação,Imagem,956812,17867,4533,5654,1654528,1332729,4.69,08:00
2022,10,2022-10-01,Facebook,ModaHoje,Tecnologia,Vídeo,249352,19504,4313,4556,1045151,1146646,9.08,18:00
2022,10,2022-10-01,Facebook,ModaHoje,Educação,Carrossel,97589,73276,1716,7707,959374,234630,9.5,08:00
2022,10,2022-10-01,Facebook,EducaOnline,Entretenimento,Carrossel,822143,66869,2823,1369,47233,1006274,2.02,12:00
2022,10,2022-10-01,YouTube,EducaOnline,Entretenimento,Carrossel,763151,21446,403,367,58034,1190409,11.59,21:00
2022,10,2022-10-01,X,EducaOnline,Tecnologia,Vídeo,910009,26414,4170,6079,994312,859187,1.4,18:00
2022,10,2022-10-01,X,EducaOnline,Games,Live,347620,16802,3776,733,1385341,1872804,2.82,08:00
2022,10,2022-10-01,LinkedIn,GamesBR,Tecnologia,Imagem,450068,48494,4485,2555,34692,15255,5.62,12:00
2022,10,2022-10-01,TikTok,EducaOnline,Games,Imagem,380703,3716,3805,2748,1980919,407228,2.66,18:00
2022,10,2022-10-01,TikTok,EducaOnline,Educação,Vídeo,858225,38276,2525,1382,64569,793825,10.14,08:00
2022,10,2022-10-01,LinkedIn,ModaHoje,Entretenimento,Vídeo,315227,52042,4501,2829,1800281,1323392,6.09,08:00
2022,10,2022-10-01,Instagram,ModaHoje,Educação,Carrossel,914872,30604,4282,6066,1708114,2291037,11.71,12:00
2022,10,2022-10-01,LinkedIn,ModaHoje,Entretenimento,Carrossel,592496,14403,1522,9031,1674667,1483270,1.29,08:00
2022,11,2022-11-01,Facebook,EducaOnline,Educação,Imagem,581748,13637,309,8844,1435330,202935,5.43,12:00
2022,11,2022-11-01,TikTok,ModaHoje,Tecnologia,Vídeo,196071,29821,4996,9682,415256,470104,1.23,21:00
2022,11,2022-11-01,LinkedIn,TechBrasil,Tecnologia,Live,518765,72526,1684,5601,1156853,2034379,10.63,12:00
2022,11,2022-11-01,Instagram,GamesBR,Games,Vídeo,893467,73407,448,3803,614246,2367777,1.83,21:00
2022,11,2022-11-01,LinkedIn,TechBrasil,Educação,Carrossel,305421,13246,530,8744,1261863,2399663,7.65,12:00
2022,11,2022-11-01,YouTube,ModaHoje,Entretenimento,Live,751668,55241,4609,4087,1780777,909528,10.34,12:00
2022,11,2022-11-01,Instagram,ModaHoje,Entretenimento,Imagem,301305,3065,4759,6159,11513,78282,9.54,21:00
2022,11,2022-11-01,TikTok,TechBrasil,Games,Imagem,275148,33753,4516,5974,1547839,641372,8.94,12:00
2022,11,2022-11-01,X,EducaOnline,Games,Imagem,391457,39107,3807,1064,435366,1985609,3.76,12:00
2022,11,2022-11-01,Facebook,EducaOnline,Educação,Live,771302,45786,1081,8357,791712,548344,11.31,21:00
2022,11,2022-11-01,TikTok,EducaOnline,Games,Imagem,497106,37633,3212,6244,462770,2426888,8.71,12:00
2022,11,2022-11-01,LinkedIn,ModaHoje,Entretenimento,Stories,485426,35072,4300,6880,1771924,2242629,11.97,12:00
2022,11,2022-11-01,YouTube,ModaHoje,Games,Imagem,448339,37607,3376,7063,920250,821972,11.12,21:00
2022,11,2022-11-01,LinkedIn,GamesBR,Entretenimento,Imagem,343254,19770,1531,2846,398707,1793098,6.18,18:00
2022,11,2022-11-01,Facebook,EducaOnline,Games,Stories,901540,75273,1311,1559,34224,795568,11.87,21:00
2022,11,2022-11-01,Facebook,ModaHoje,Entretenimento,Carrossel,517512,22647,4459,5719,1282896,1228299,3.05,08:00
2022,11,2022-11-01,YouTube,GamesBR,Games,Imagem,351613,26763,4979,4147,102671,2473301,1.12,21:00
2022,11,2022-11-01,X,ModaHoje,Tecnologia,Carrossel,904967,27490,4857,8107,1515065,1429783,4.21,08:00
2022,11,2022-11-01,Facebook,TechBrasil,Tecnologia,Live,60814,21375,190,5593,1275521,1398284,0.78,21:00
2022,11,2022-11-01,X,EducaOnline,Games,Live,136244,39538,4238,49,178060,2303381,5.25,08:00
2022,11,2022-11-01,Facebook,TechBrasil,Games,Carrossel,375080,55558,3046,8322,547008,746752,11.0,18:00
2022,11,2022-11-01,LinkedIn,EducaOnline,Educação,Vídeo,558810,11801,2601,5180,102846,1942944,10.68,08:00
2022,11,2022-11-01,LinkedIn,EducaOnline,Entretenimento,Carrossel,820222,28506,2320,5679,397189,2150421,8.96,18:00
2022,11,2022-11-01,Facebook,GamesBR,Educação,Live,206935,8408,1060,2559,701569,2303610,5.73,21:00
2022,11,2022-11-01,X,EducaOnline,Entretenimento,Imagem,114765,11653,4927,9763,567927,2265661,9.68,08:00
2022,11,2022-11-01,YouTube,TechBrasil,Educação,Imagem,675159,41120,4464,1627,1023947,1622160,10.42,21:00
2022,11,2022-11-01,LinkedIn,ModaHoje,Tecnologia,Carrossel,160488,49803,2807,2540,210315,1894308,4.79,21:00
2022,11,2022-11-01,Instagram,ModaHoje,Games,Live,784469,11802,2206,7023,1115730,1745949,5.01,08:00
2022,11,2022-11-01,LinkedIn,ModaHoje,Tecnologia,Imagem,240537,66706,1122,3896,244357,944491,8.69,21:00
2022,11,2022-11-01,X,ModaHoje,Entretenimento,Live,936659,3714,419,3180,1923065,59702,3.72,12:00
2022,11,2022-11-01,Instagram,TechBrasil,Tecnologia,Vídeo,12284,30792,954,4184,165183,285984,10.45,08:00
2022,11,2022-11-01,X,ModaHoje,Games,Stories,73212,14098,2383,6893,1603285,73403,5.4,21:00
2022,11,2022-11-01,LinkedIn,GamesBR,Tecnologia,Live,529809,3634,317,2403,1354229,603531,4.52,21:00
2022,11,2022-11-01,TikTok,ModaHoje,Entretenimento,Live,219657,12941,4488,8249,238426,382690,4.22,18:00
2022,11,2022-11-01,LinkedIn,EducaOnline,Entretenimento,Vídeo,491074,30748,109,1149,268066,1010134,8.85,12:00
2022,11,2022-11-01,Instagram,EducaOnline,Educação,Vídeo,918084,10168,14,1787,1457978,1395896,3.47,18:00
2022,11,2022-11-01,TikTok,EducaOnline,Entretenimento,Imagem,850107,62931,625,2365,803631,135387,7.5,18:00
2022,12,2022-12-01,TikTok,TechBrasil,Games,Vídeo,606545,8756,4262,5179,1193180,1238151,12.0,18:00
